label n m comparisons time compsConst timeConst
inA 32000 304 27 0 1.80412 0
ran 32000 305 30 0 2.00457 0
beg 32000 305 27 0 1.80412 0
mid 32000 305 27 0 1.80412 0
end 32000 305 29 0 1.93775 0
not 32000 305 30 0 2.00457 0
inA 32000 305 25 0 1.67048 0
ran 32000 306 29 0 1.93775 0
beg 32000 306 27 0 1.80412 0
mid 32000 306 23 0 1.53684 0
end 32000 306 25 1000 1.67048 66.8191
not 32000 306 30 0 2.00457 0
inA 32000 306 29 0 1.93775 0
ran 32000 307 30 0 2.00457 0
beg 32000 307 29 1000 1.93775 66.8191
mid 32000 307 25 1000 1.67048 66.8191
end 32000 307 29 0 1.93775 0
not 32000 307 30 1000 2.00457 66.8191
inA 32000 307 25 0 1.67048 0
ran 32000 308 29 0 1.93775 0
beg 32000 308 27 0 1.80412 0
mid 32000 308 25 0 1.67048 0
end 32000 308 29 0 1.93775 0
not 32000 308 28 1000 1.87093 66.8191
inA 32000 308 29 0 1.93775 0
ran 32000 309 23 0 1.53684 0
beg 32000 309 29 1000 1.93775 66.8191
mid 32000 309 29 0 1.93775 0
end 32000 309 23 0 1.53684 0
not 32000 309 30 0 2.00457 0
inA 32000 309 29 0 1.93775 0
ran 32000 310 30 1000 2.00457 66.8191
beg 32000 310 27 0 1.80412 0
mid 32000 310 29 1000 1.93775 66.8191
end 32000 310 29 0 1.93775 0
not 32000 310 30 1000 2.00457 66.8191
inA 32000 310 21 0 1.4032 0
ran 32000 311 27 1000 1.80412 66.8191
beg 32000 311 29 1000 1.93775 66.8191
mid 32000 311 25 0 1.67048 0
end 32000 311 27 0 1.80412 0
not 32000 311 30 0 2.00457 0
inA 32000 311 19 0 1.26956 0
ran 32000 312 27 0 1.80412 0
beg 32000 312 25 0 1.67048 0
mid 32000 312 25 0 1.67048 0
end 32000 312 27 0 1.80412 0
not 32000 312 30 1000 2.00457 66.8191
inA 32000 312 25 0 1.67048 0
ran 32000 313 30 0 2.00457 0
beg 32000 313 29 0 1.93775 0
mid 32000 313 19 1000 1.26956 66.8191
end 32000 313 25 1000 1.67048 66.8191
not 32000 313 30 0 2.00457 0
inA 32000 313 27 0 1.80412 0
ran 32000 314 30 0 2.00457 0
beg 32000 314 29 0 1.93775 0
mid 32000 314 19 0 1.26956 0
end 32000 314 27 0 1.80412 0
not 32000 314 30 0 2.00457 0
inA 32000 314 23 0 1.53684 0
ran 32000 315 29 1000 1.93775 66.8191
beg 32000 315 27 0 1.80412 0
mid 32000 315 27 0 1.80412 0
end 32000 315 27 0 1.80412 0
not 32000 315 30 0 2.00457 0
inA 32000 315 29 0 1.93775 0
ran 32000 316 30 0 2.00457 0
beg 32000 316 27 1000 1.80412 66.8191
mid 32000 316 19 0 1.26956 0
end 32000 316 29 0 1.93775 0
not 32000 316 30 0 2.00457 0
inA 32000 316 19 1000 1.26956 66.8191
ran 32000 317 25 1000 1.67048 66.8191
beg 32000 317 25 0 1.67048 0
mid 32000 317 25 0 1.67048 0
end 32000 317 29 0 1.93775 0
not 32000 317 30 0 2.00457 0
inA 32000 317 27 1000 1.80412 66.8191
ran 32000 318 30 0 2.00457 0
beg 32000 318 29 0 1.93775 0
mid 32000 318 27 1000 1.80412 66.8191
end 32000 318 27 1000 1.80412 66.8191
not 32000 318 30 0 2.00457 0
inA 32000 318 29 0 1.93775 0
ran 32000 319 30 1000 2.00457 66.8191
beg 32000 319 29 0 1.93775 0
mid 32000 319 25 1000 1.67048 66.8191
end 32000 319 25 0 1.67048 0
not 32000 319 30 0 2.00457 0
inA 32000 319 29 0 1.93775 0
ran 32000 320 27 1000 1.80412 66.8191
beg 32000 320 29 0 1.93775 0
mid 32000 320 25 0 1.67048 0
end 32000 320 27 0 1.80412 0
not 32000 320 30 0 2.00457 0
inA 32000 320 25 0 1.67048 0
ran 32000 321 29 0 1.93775 0
beg 32000 321 29 0 1.93775 0
mid 32000 321 29 0 1.93775 0
end 32000 321 25 0 1.67048 0
not 32000 321 30 0 2.00457 0
inA 32000 321 27 0 1.80412 0
ran 32000 322 30 0 2.00457 0
beg 32000 322 27 1000 1.80412 66.8191
mid 32000 322 23 1000 1.53684 66.8191
end 32000 322 27 0 1.80412 0
not 32000 322 30 0 2.00457 0
inA 32000 322 29 0 1.93775 0
ran 32000 323 27 0 1.80412 0
beg 32000 323 27 0 1.80412 0
mid 32000 323 27 0 1.80412 0
end 32000 323 29 0 1.93775 0
not 32000 323 30 0 2.00457 0
inA 32000 323 27 1000 1.80412 66.8191
ran 32000 324 30 1000 2.00457 66.8191
beg 32000 324 29 0 1.93775 0
mid 32000 324 27 0 1.80412 0
end 32000 324 29 1000 1.93775 66.8191
not 32000 324 30 0 2.00457 0
inA 32000 324 27 0 1.80412 0
ran 32000 325 29 0 1.93775 0
beg 32000 325 19 0 1.26956 0
mid 32000 325 27 1000 1.80412 66.8191
end 32000 325 25 0 1.67048 0
not 32000 325 30 0 2.00457 0
inA 32000 325 27 0 1.80412 0
ran 32000 326 30 0 2.00457 0
beg 32000 326 27 0 1.80412 0
mid 32000 326 29 0 1.93775 0
end 32000 326 29 0 1.93775 0
not 32000 326 30 1000 2.00457 66.8191
inA 32000 326 27 1000 1.80412 66.8191
ran 32000 327 30 0 2.00457 0
beg 32000 327 27 0 1.80412 0
mid 32000 327 19 1000 1.26956 66.8191
end 32000 327 21 1000 1.4032 66.8191
not 32000 327 30 0 2.00457 0
inA 32000 327 29 1000 1.93775 66.8191
ran 32000 328 30 0 2.00457 0
beg 32000 328 29 0 1.93775 0
mid 32000 328 27 0 1.80412 0
end 32000 328 23 0 1.53684 0
not 32000 328 30 0 2.00457 0
inA 32000 328 27 0 1.80412 0
ran 32000 329 30 1000 2.00457 66.8191
beg 32000 329 27 0 1.80412 0
mid 32000 329 27 0 1.80412 0
end 32000 329 23 1000 1.53684 66.8191
not 32000 329 30 0 2.00457 0
inA 32000 329 27 0 1.80412 0
ran 32000 330 29 0 1.93775 0
beg 32000 330 25 0 1.67048 0
mid 32000 330 29 0 1.93775 0
end 32000 330 25 0 1.67048 0
not 32000 330 30 0 2.00457 0
inA 32000 330 25 0 1.67048 0
ran 32000 331 30 0 2.00457 0
beg 32000 331 23 0 1.53684 0
mid 32000 331 27 0 1.80412 0
end 32000 331 23 0 1.53684 0
not 32000 331 30 0 2.00457 0
inA 32000 331 23 0 1.53684 0
ran 32000 332 27 1000 1.80412 66.8191
beg 32000 332 27 0 1.80412 0
mid 32000 332 25 1000 1.67048 66.8191
end 32000 332 29 0 1.93775 0
not 32000 332 30 0 2.00457 0
inA 32000 332 29 1000 1.93775 66.8191
ran 32000 333 30 1000 2.00457 66.8191
beg 32000 333 29 0 1.93775 0
mid 32000 333 27 0 1.80412 0
end 32000 333 27 1000 1.80412 66.8191
not 32000 333 30 0 2.00457 0
inA 32000 333 29 1000 1.93775 66.8191
ran 32000 334 30 0 2.00457 0
beg 32000 334 29 1000 1.93775 66.8191
mid 32000 334 29 0 1.93775 0
end 32000 334 19 1000 1.26956 66.8191
not 32000 334 30 0 2.00457 0
inA 32000 334 23 0 1.53684 0
ran 32000 335 30 0 2.00457 0
beg 32000 335 27 0 1.80412 0
mid 32000 335 27 0 1.80412 0
end 32000 335 21 0 1.4032 0
not 32000 335 30 0 2.00457 0
inA 32000 335 29 0 1.93775 0
ran 32000 336 23 0 1.53684 0
beg 32000 336 29 0 1.93775 0
mid 32000 336 25 0 1.67048 0
end 32000 336 29 0 1.93775 0
not 32000 336 30 0 2.00457 0
inA 32000 336 29 1000 1.93775 66.8191
ran 32000 337 30 0 2.00457 0
beg 32000 337 29 0 1.93775 0
mid 32000 337 27 0 1.80412 0
end 32000 337 25 1000 1.67048 66.8191
not 32000 337 30 0 2.00457 0
inA 32000 337 27 0 1.80412 0
ran 32000 338 30 1000 2.00457 66.8191
beg 32000 338 23 0 1.53684 0
mid 32000 338 27 0 1.80412 0
end 32000 338 23 0 1.53684 0
not 32000 338 30 1000 2.00457 66.8191
inA 32000 338 27 0 1.80412 0
ran 32000 339 27 1000 1.80412 66.8191
beg 32000 339 25 0 1.67048 0
mid 32000 339 27 0 1.80412 0
end 32000 339 19 0 1.26956 0
not 32000 339 30 0 2.00457 0
inA 32000 339 25 0 1.67048 0
ran 32000 340 30 1000 2.00457 66.8191
beg 32000 340 29 0 1.93775 0
mid 32000 340 23 0 1.53684 0
end 32000 340 25 0 1.67048 0
not 32000 340 30 0 2.00457 0
inA 32000 340 27 0 1.80412 0
ran 32000 341 29 0 1.93775 0
beg 32000 341 29 0 1.93775 0
mid 32000 341 25 0 1.67048 0
end 32000 341 29 1000 1.93775 66.8191
not 32000 341 30 0 2.00457 0
inA 32000 341 29 0 1.93775 0
ran 32000 342 30 0 2.00457 0
beg 32000 342 29 0 1.93775 0
mid 32000 342 9 0 0.601372 0
end 32000 342 27 1000 1.80412 66.8191
not 32000 342 30 0 2.00457 0
inA 32000 342 23 0 1.53684 0
ran 32000 343 30 0 2.00457 0
beg 32000 343 27 0 1.80412 0
mid 32000 343 23 0 1.53684 0
end 32000 343 23 0 1.53684 0
not 32000 343 30 0 2.00457 0
inA 32000 343 27 1000 1.80412 66.8191
ran 32000 344 30 0 2.00457 0
beg 32000 344 29 1000 1.93775 66.8191
mid 32000 344 27 0 1.80412 0
end 32000 344 25 0 1.67048 0
not 32000 344 30 0 2.00457 0
inA 32000 344 29 0 1.93775 0
ran 32000 345 30 0 2.00457 0
beg 32000 345 21 0 1.4032 0
mid 32000 345 27 0 1.80412 0
end 32000 345 23 1000 1.53684 66.8191
not 32000 345 30 0 2.00457 0
inA 32000 345 27 0 1.80412 0
ran 32000 346 29 0 1.93775 0
beg 32000 346 29 1000 1.93775 66.8191
mid 32000 346 29 0 1.93775 0
end 32000 346 29 0 1.93775 0
not 32000 346 30 1000 2.00457 66.8191
inA 32000 346 23 0 1.53684 0
ran 32000 347 30 0 2.00457 0
beg 32000 347 25 0 1.67048 0
mid 32000 347 23 0 1.53684 0
end 32000 347 29 0 1.93775 0
not 32000 347 30 0 2.00457 0
inA 32000 347 25 0 1.67048 0
ran 32000 348 30 0 2.00457 0
beg 32000 348 23 1000 1.53684 66.8191
mid 32000 348 27 0 1.80412 0
end 32000 348 27 0 1.80412 0
not 32000 348 30 0 2.00457 0
inA 32000 348 21 0 1.4032 0
ran 32000 349 25 1000 1.67048 66.8191
beg 32000 349 29 1000 1.93775 66.8191
mid 32000 349 27 0 1.80412 0
end 32000 349 29 1000 1.93775 66.8191
not 32000 349 30 0 2.00457 0
inA 32000 349 27 1000 1.80412 66.8191
ran 32000 350 30 0 2.00457 0
beg 32000 350 25 0 1.67048 0
mid 32000 350 29 0 1.93775 0
end 32000 350 29 0 1.93775 0
not 32000 350 30 0 2.00457 0
inA 32000 350 25 0 1.67048 0
ran 32000 351 30 0 2.00457 0
beg 32000 351 27 0 1.80412 0
mid 32000 351 29 0 1.93775 0
end 32000 351 27 0 1.80412 0
not 32000 351 30 0 2.00457 0
inA 32000 351 29 0 1.93775 0
ran 32000 352 30 1000 2.00457 66.8191
beg 32000 352 21 0 1.4032 0
mid 32000 352 29 0 1.93775 0
end 32000 352 29 0 1.93775 0
not 32000 352 30 0 2.00457 0
inA 32000 352 27 1000 1.80412 66.8191
ran 32000 353 30 1000 2.00457 66.8191
beg 32000 353 27 0 1.80412 0
mid 32000 353 25 0 1.67048 0
end 32000 353 23 1000 1.53684 66.8191
not 32000 353 30 0 2.00457 0
inA 32000 353 29 1000 1.93775 66.8191
ran 32000 354 27 0 1.80412 0
beg 32000 354 29 0 1.93775 0
mid 32000 354 29 0 1.93775 0
end 32000 354 27 0 1.80412 0
not 32000 354 30 0 2.00457 0
inA 32000 354 29 0 1.93775 0
ran 32000 355 30 0 2.00457 0
beg 32000 355 23 0 1.53684 0
mid 32000 355 29 1000 1.93775 66.8191
end 32000 355 27 1000 1.80412 66.8191
not 32000 355 30 1000 2.00457 66.8191
inA 32000 355 27 0 1.80412 0
ran 32000 356 30 0 2.00457 0
beg 32000 356 27 0 1.80412 0
mid 32000 356 29 0 1.93775 0
end 32000 356 23 0 1.53684 0
not 32000 356 30 0 2.00457 0
inA 32000 356 27 0 1.80412 0
ran 32000 357 27 0 1.80412 0
beg 32000 357 27 0 1.80412 0
mid 32000 357 23 0 1.53684 0
end 32000 357 25 0 1.67048 0
not 32000 357 30 0 2.00457 0
inA 32000 357 27 0 1.80412 0
ran 32000 358 30 0 2.00457 0
beg 32000 358 25 0 1.67048 0
mid 32000 358 21 0 1.4032 0
end 32000 358 25 1000 1.67048 66.8191
not 32000 358 30 1000 2.00457 66.8191
inA 32000 358 27 0 1.80412 0
ran 32000 359 30 1000 2.00457 66.8191
beg 32000 359 27 1000 1.80412 66.8191
mid 32000 359 29 0 1.93775 0
end 32000 359 21 0 1.4032 0
not 32000 359 30 0 2.00457 0
inA 32000 359 29 0 1.93775 0
ran 32000 360 30 0 2.00457 0
beg 32000 360 29 0 1.93775 0
mid 32000 360 29 1000 1.93775 66.8191
end 32000 360 27 1000 1.80412 66.8191
not 32000 360 30 0 2.00457 0
inA 32000 360 27 1000 1.80412 66.8191
ran 32000 361 30 1000 2.00457 66.8191
beg 32000 361 25 0 1.67048 0
mid 32000 361 27 0 1.80412 0
end 32000 361 27 0 1.80412 0
not 32000 361 30 0 2.00457 0
inA 32000 361 29 1000 1.93775 66.8191
ran 32000 362 30 1000 2.00457 66.8191
beg 32000 362 25 0 1.67048 0
mid 32000 362 25 0 1.67048 0
end 32000 362 27 0 1.80412 0
not 32000 362 30 1000 2.00457 66.8191
inA 32000 362 29 0 1.93775 0
ran 32000 363 25 1000 1.67048 66.8191
beg 32000 363 19 0 1.26956 0
mid 32000 363 29 0 1.93775 0
end 32000 363 27 0 1.80412 0
not 32000 363 30 0 2.00457 0
inA 32000 363 25 1000 1.67048 66.8191
ran 32000 364 29 0 1.93775 0
beg 32000 364 19 0 1.26956 0
mid 32000 364 17 0 1.13592 0
end 32000 364 29 0 1.93775 0
not 32000 364 30 0 2.00457 0
inA 32000 364 21 1000 1.4032 66.8191
ran 32000 365 30 0 2.00457 0
beg 32000 365 29 0 1.93775 0
mid 32000 365 25 0 1.67048 0
end 32000 365 19 0 1.26956 0
not 32000 365 30 1000 2.00457 66.8191
inA 32000 365 27 1000 1.80412 66.8191
ran 32000 366 30 0 2.00457 0
beg 32000 366 23 0 1.53684 0
mid 32000 366 25 0 1.67048 0
end 32000 366 27 0 1.80412 0
not 32000 366 30 0 2.00457 0
inA 32000 366 23 0 1.53684 0
ran 32000 367 30 0 2.00457 0
beg 32000 367 25 0 1.67048 0
mid 32000 367 27 0 1.80412 0
end 32000 367 25 1000 1.67048 66.8191
not 32000 367 30 0 2.00457 0
inA 32000 367 29 0 1.93775 0
ran 32000 368 29 0 1.93775 0
beg 32000 368 23 1000 1.53684 66.8191
mid 32000 368 25 0 1.67048 0
end 32000 368 25 0 1.67048 0
not 32000 368 30 0 2.00457 0
inA 32000 368 25 0 1.67048 0
ran 32000 369 30 0 2.00457 0
beg 32000 369 21 0 1.4032 0
mid 32000 369 29 0 1.93775 0
end 32000 369 27 0 1.80412 0
not 32000 369 30 0 2.00457 0
inA 32000 369 25 0 1.67048 0
ran 32000 370 30 0 2.00457 0
beg 32000 370 21 1000 1.4032 66.8191
mid 32000 370 27 0 1.80412 0
end 32000 370 21 0 1.4032 0
not 32000 370 30 1000 2.00457 66.8191
inA 32000 370 29 1000 1.93775 66.8191
ran 32000 371 30 1000 2.00457 66.8191
beg 32000 371 27 0 1.80412 0
mid 32000 371 21 0 1.4032 0
end 32000 371 27 0 1.80412 0
not 32000 371 30 1000 2.00457 66.8191
inA 32000 371 27 1000 1.80412 66.8191
ran 32000 372 30 1000 2.00457 66.8191
beg 32000 372 27 0 1.80412 0
mid 32000 372 23 0 1.53684 0
end 32000 372 27 1000 1.80412 66.8191
not 32000 372 30 0 2.00457 0
inA 32000 372 23 0 1.53684 0
ran 32000 373 30 0 2.00457 0
beg 32000 373 29 0 1.93775 0
mid 32000 373 27 0 1.80412 0
end 32000 373 23 0 1.53684 0
not 32000 373 30 0 2.00457 0
inA 32000 373 21 1000 1.4032 66.8191
ran 32000 374 30 0 2.00457 0
beg 32000 374 25 0 1.67048 0
mid 32000 374 27 0 1.80412 0
end 32000 374 27 0 1.80412 0
not 32000 374 30 0 2.00457 0
inA 32000 374 27 1000 1.80412 66.8191
ran 32000 375 27 0 1.80412 0
beg 32000 375 29 0 1.93775 0
mid 32000 375 29 0 1.93775 0
end 32000 375 23 0 1.53684 0
not 32000 375 30 0 2.00457 0
inA 32000 375 23 0 1.53684 0
ran 32000 376 27 0 1.80412 0
beg 32000 376 27 0 1.80412 0
mid 32000 376 27 0 1.80412 0
end 32000 376 29 0 1.93775 0
not 32000 376 30 0 2.00457 0
inA 32000 376 23 0 1.53684 0
ran 32000 377 30 0 2.00457 0
beg 32000 377 29 0 1.93775 0
mid 32000 377 23 0 1.53684 0
end 32000 377 27 0 1.80412 0
not 32000 377 30 0 2.00457 0
inA 32000 377 27 0 1.80412 0
ran 32000 378 30 0 2.00457 0
beg 32000 378 29 0 1.93775 0
mid 32000 378 29 1000 1.93775 66.8191
end 32000 378 29 0 1.93775 0
not 32000 378 30 0 2.00457 0
inA 32000 378 27 0 1.80412 0
ran 32000 379 30 0 2.00457 0
beg 32000 379 29 0 1.93775 0
mid 32000 379 25 0 1.67048 0
end 32000 379 23 0 1.53684 0
not 32000 379 30 0 2.00457 0
inA 32000 379 25 0 1.67048 0
ran 32000 380 30 0 2.00457 0
beg 32000 380 25 0 1.67048 0
mid 32000 380 27 0 1.80412 0
end 32000 380 25 0 1.67048 0
not 32000 380 30 0 2.00457 0
inA 32000 380 29 0 1.93775 0
ran 32000 381 30 1000 2.00457 66.8191
beg 32000 381 25 0 1.67048 0
mid 32000 381 19 0 1.26956 0
end 32000 381 27 0 1.80412 0
not 32000 381 30 0 2.00457 0
inA 32000 381 23 0 1.53684 0
ran 32000 382 30 0 2.00457 0
beg 32000 382 25 1000 1.67048 66.8191
mid 32000 382 25 0 1.67048 0
end 32000 382 29 0 1.93775 0
not 32000 382 30 0 2.00457 0
inA 32000 382 25 0 1.67048 0
ran 32000 383 21 0 1.4032 0
beg 32000 383 29 0 1.93775 0
mid 32000 383 21 0 1.4032 0
end 32000 383 25 0 1.67048 0
not 32000 383 30 0 2.00457 0
inA 32000 383 25 0 1.67048 0
ran 32000 384 30 0 2.00457 0
beg 32000 384 25 0 1.67048 0
mid 32000 384 19 0 1.26956 0
end 32000 384 27 1000 1.80412 66.8191
not 32000 384 30 0 2.00457 0
inA 32000 384 25 1000 1.67048 66.8191
ran 32000 385 30 1000 2.00457 66.8191
beg 32000 385 27 0 1.80412 0
mid 32000 385 27 0 1.80412 0
end 32000 385 29 1000 1.93775 66.8191
not 32000 385 30 0 2.00457 0
inA 32000 385 27 1000 1.80412 66.8191
ran 32000 386 30 0 2.00457 0
beg 32000 386 27 0 1.80412 0
mid 32000 386 27 0 1.80412 0
end 32000 386 23 0 1.53684 0
not 32000 386 30 0 2.00457 0
inA 32000 386 17 0 1.13592 0
ran 32000 387 29 1000 1.93775 66.8191
beg 32000 387 25 0 1.67048 0
mid 32000 387 23 1000 1.53684 66.8191
end 32000 387 29 0 1.93775 0
not 32000 387 30 0 2.00457 0
inA 32000 387 29 0 1.93775 0
ran 32000 388 23 0 1.53684 0
beg 32000 388 23 1000 1.53684 66.8191
mid 32000 388 29 0 1.93775 0
end 32000 388 29 0 1.93775 0
not 32000 388 30 0 2.00457 0
inA 32000 388 25 0 1.67048 0
ran 32000 389 30 1000 2.00457 66.8191
beg 32000 389 29 0 1.93775 0
mid 32000 389 27 0 1.80412 0
end 32000 389 27 1000 1.80412 66.8191
not 32000 389 30 1000 2.00457 66.8191
inA 32000 389 29 0 1.93775 0
ran 32000 390 30 0 2.00457 0
beg 32000 390 29 0 1.93775 0
mid 32000 390 21 0 1.4032 0
end 32000 390 27 0 1.80412 0
not 32000 390 30 0 2.00457 0
inA 32000 390 21 0 1.4032 0
ran 32000 391 25 0 1.67048 0
beg 32000 391 29 0 1.93775 0
mid 32000 391 27 0 1.80412 0
end 32000 391 29 0 1.93775 0
not 32000 391 30 0 2.00457 0
inA 32000 391 29 0 1.93775 0
ran 32000 392 30 0 2.00457 0
beg 32000 392 23 0 1.53684 0
mid 32000 392 27 1000 1.80412 66.8191
end 32000 392 29 0 1.93775 0
not 32000 392 30 0 2.00457 0
inA 32000 392 27 0 1.80412 0
ran 32000 393 23 0 1.53684 0
beg 32000 393 25 1000 1.67048 66.8191
mid 32000 393 27 0 1.80412 0
end 32000 393 27 0 1.80412 0
not 32000 393 30 0 2.00457 0
inA 32000 393 29 0 1.93775 0
ran 32000 394 25 0 1.67048 0
beg 32000 394 25 1000 1.67048 66.8191
mid 32000 394 21 0 1.4032 0
end 32000 394 29 0 1.93775 0
not 32000 394 30 0 2.00457 0
inA 32000 394 27 0 1.80412 0
ran 32000 395 28 1000 1.87093 66.8191
beg 32000 395 29 1000 1.93775 66.8191
mid 32000 395 27 0 1.80412 0
end 32000 395 27 0 1.80412 0
not 32000 395 30 0 2.00457 0
inA 32000 395 27 0 1.80412 0
ran 32000 396 30 0 2.00457 0
beg 32000 396 17 0 1.13592 0
mid 32000 396 27 0 1.80412 0
end 32000 396 29 0 1.93775 0
not 32000 396 30 0 2.00457 0
inA 32000 396 25 0 1.67048 0
ran 32000 397 30 1000 2.00457 66.8191
beg 32000 397 29 1000 1.93775 66.8191
mid 32000 397 29 0 1.93775 0
end 32000 397 25 0 1.67048 0
not 32000 397 30 0 2.00457 0
inA 32000 397 27 1000 1.80412 66.8191
ran 32000 398 29 0 1.93775 0
beg 32000 398 11 0 0.73501 0
mid 32000 398 29 1000 1.93775 66.8191
end 32000 398 25 0 1.67048 0
not 32000 398 30 0 2.00457 0
inA 32000 398 29 0 1.93775 0
ran 32000 399 27 0 1.80412 0
beg 32000 399 25 0 1.67048 0
mid 32000 399 29 0 1.93775 0
end 32000 399 29 0 1.93775 0
not 32000 399 30 1000 2.00457 66.8191
inA 32000 399 25 0 1.67048 0
ran 32000 400 30 0 2.00457 0
beg 32000 400 29 1000 1.93775 66.8191
mid 32000 400 25 0 1.67048 0
end 32000 400 21 0 1.4032 0
not 32000 400 30 0 2.00457 0
inA 32000 400 29 0 1.93775 0
ran 32000 401 29 1000 1.93775 66.8191
beg 32000 401 27 1000 1.80412 66.8191
mid 32000 401 25 0 1.67048 0
end 32000 401 23 0 1.53684 0
not 32000 401 30 1000 2.00457 66.8191
inA 32000 401 25 0 1.67048 0
ran 32000 402 30 1000 2.00457 66.8191
beg 32000 402 27 0 1.80412 0
mid 32000 402 27 0 1.80412 0
end 32000 402 15 0 1.00229 0
not 32000 402 30 0 2.00457 0
inA 32000 402 29 0 1.93775 0
ran 32000 403 28 0 1.87093 0
beg 32000 403 27 0 1.80412 0
mid 32000 403 25 0 1.67048 0
end 32000 403 29 0 1.93775 0
not 32000 403 30 0 2.00457 0
inA 32000 403 29 0 1.93775 0
ran 32000 404 30 1000 2.00457 66.8191
beg 32000 404 29 0 1.93775 0
mid 32000 404 23 0 1.53684 0
end 32000 404 25 0 1.67048 0
not 32000 404 30 0 2.00457 0
inA 32000 404 29 0 1.93775 0
ran 32000 405 30 0 2.00457 0
beg 32000 405 23 1000 1.53684 66.8191
mid 32000 405 27 0 1.80412 0
end 32000 405 25 0 1.67048 0
not 32000 405 30 0 2.00457 0
inA 32000 405 27 0 1.80412 0
ran 32000 406 30 0 2.00457 0
beg 32000 406 21 0 1.4032 0
mid 32000 406 29 0 1.93775 0
end 32000 406 25 0 1.67048 0
not 32000 406 30 0 2.00457 0
inA 32000 406 25 1000 1.67048 66.8191
ran 32000 407 30 1000 2.00457 66.8191
beg 32000 407 27 0 1.80412 0
mid 32000 407 23 0 1.53684 0
end 32000 407 25 0 1.67048 0
not 32000 407 30 0 2.00457 0
inA 32000 407 25 0 1.67048 0
ran 32000 408 29 0 1.93775 0
beg 32000 408 27 0 1.80412 0
mid 32000 408 29 0 1.93775 0
end 32000 408 21 0 1.4032 0
not 32000 408 30 0 2.00457 0
inA 32000 408 29 0 1.93775 0
ran 32000 409 30 0 2.00457 0
beg 32000 409 29 0 1.93775 0
mid 32000 409 27 0 1.80412 0
end 32000 409 25 0 1.67048 0
not 32000 409 28 0 1.87093 0
inA 32000 409 23 1000 1.53684 66.8191
ran 32000 410 23 1000 1.53684 66.8191
beg 32000 410 27 0 1.80412 0
mid 32000 410 29 0 1.93775 0
end 32000 410 27 0 1.80412 0
not 32000 410 30 0 2.00457 0
inA 32000 410 25 0 1.67048 0
ran 32000 411 29 0 1.93775 0
beg 32000 411 15 0 1.00229 0
mid 32000 411 29 0 1.93775 0
end 32000 411 27 0 1.80412 0
not 32000 411 30 0 2.00457 0
inA 32000 411 29 0 1.93775 0
ran 32000 412 25 0 1.67048 0
beg 32000 412 27 0 1.80412 0
mid 32000 412 29 0 1.93775 0
end 32000 412 27 0 1.80412 0
not 32000 412 30 0 2.00457 0
inA 32000 412 23 0 1.53684 0
ran 32000 413 27 1000 1.80412 66.8191
beg 32000 413 21 0 1.4032 0
mid 32000 413 27 0 1.80412 0
end 32000 413 23 0 1.53684 0
not 32000 413 30 0 2.00457 0
inA 32000 413 29 0 1.93775 0
ran 32000 414 29 0 1.93775 0
beg 32000 414 27 0 1.80412 0
mid 32000 414 27 0 1.80412 0
end 32000 414 27 0 1.80412 0
not 32000 414 30 0 2.00457 0
inA 32000 414 27 0 1.80412 0
ran 32000 415 15 0 1.00229 0
beg 32000 415 25 0 1.67048 0
mid 32000 415 27 0 1.80412 0
end 32000 415 27 0 1.80412 0
not 32000 415 30 0 2.00457 0
inA 32000 415 27 0 1.80412 0
ran 32000 416 29 1000 1.93775 66.8191
beg 32000 416 25 0 1.67048 0
mid 32000 416 29 0 1.93775 0
end 32000 416 17 0 1.13592 0
not 32000 416 30 0 2.00457 0
inA 32000 416 29 0 1.93775 0
ran 32000 417 25 0 1.67048 0
beg 32000 417 29 0 1.93775 0
mid 32000 417 27 0 1.80412 0
end 32000 417 29 1000 1.93775 66.8191
not 32000 417 30 0 2.00457 0
inA 32000 417 27 0 1.80412 0
ran 32000 418 30 0 2.00457 0
beg 32000 418 23 0 1.53684 0
mid 32000 418 25 0 1.67048 0
end 32000 418 29 0 1.93775 0
not 32000 418 30 0 2.00457 0
inA 32000 418 27 0 1.80412 0
ran 32000 419 29 0 1.93775 0
beg 32000 419 27 0 1.80412 0
mid 32000 419 21 0 1.4032 0
end 32000 419 25 0 1.67048 0
not 32000 419 30 1000 2.00457 66.8191
inA 32000 419 23 0 1.53684 0
ran 32000 420 23 0 1.53684 0
beg 32000 420 27 0 1.80412 0
mid 32000 420 29 0 1.93775 0
end 32000 420 19 0 1.26956 0
not 32000 420 30 0 2.00457 0
inA 32000 420 29 0 1.93775 0
ran 32000 421 30 1000 2.00457 66.8191
beg 32000 421 27 0 1.80412 0
mid 32000 421 27 0 1.80412 0
end 32000 421 25 0 1.67048 0
not 32000 421 30 1000 2.00457 66.8191
inA 32000 421 27 0 1.80412 0
ran 32000 422 30 0 2.00457 0
beg 32000 422 27 0 1.80412 0
mid 32000 422 21 0 1.4032 0
end 32000 422 25 1000 1.67048 66.8191
not 32000 422 30 0 2.00457 0
inA 32000 422 29 0 1.93775 0
ran 32000 423 29 1000 1.93775 66.8191
beg 32000 423 29 0 1.93775 0
mid 32000 423 27 0 1.80412 0
end 32000 423 25 0 1.67048 0
not 32000 423 30 0 2.00457 0
inA 32000 423 27 0 1.80412 0
ran 32000 424 30 0 2.00457 0
beg 32000 424 25 0 1.67048 0
mid 32000 424 23 0 1.53684 0
