label n comps time
inA 55000 1.8416 0
ran 55000 2.03211 0
beg 55000 1.96861 0
mid 55000 1.7146 0
end 55000 1.58759 63.5036
not 55000 1.90511 0
inA 55000 1.8416 0
ran 55000 2.03211 63.5036
beg 55000 1.7146 0
mid 55000 1.7146 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.33358 0
ran 55000 1.8416 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.7146 63.5036
not 55000 2.03211 0
inA 55000 1.7146 0
ran 55000 2.03211 0
beg 55000 1.07956 0
mid 55000 1.46058 63.5036
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.7146 0
ran 55000 1.96861 0
beg 55000 1.7146 0
mid 55000 1.96861 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.7146 0
ran 55000 2.03211 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.58759 63.5036
not 55000 1.90511 63.5036
inA 55000 1.8416 0
ran 55000 1.90511 0
beg 55000 1.58759 0
mid 55000 1.7146 0
end 55000 1.7146 63.5036
not 55000 2.03211 63.5036
inA 55000 1.96861 0
ran 55000 2.03211 63.5036
beg 55000 1.33358 0
mid 55000 1.46058 0
end 55000 0.952554 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.96861 0
end 55000 1.46058 0
not 55000 1.90511 0
inA 55000 1.8416 0
ran 55000 1.96861 63.5036
beg 55000 1.96861 63.5036
mid 55000 1.96861 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.8416 63.5036
ran 55000 1.8416 63.5036
beg 55000 1.7146 0
mid 55000 1.96861 0
end 55000 1.8416 63.5036
not 55000 1.90511 0
inA 55000 1.96861 0
ran 55000 1.90511 0
beg 55000 1.46058 0
mid 55000 1.96861 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.33358 0
ran 55000 1.8416 63.5036
beg 55000 1.7146 63.5036
mid 55000 1.33358 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.58759 63.5036
ran 55000 1.33358 0
beg 55000 1.7146 0
mid 55000 0.825547 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 1.8416 63.5036
beg 55000 1.20657 63.5036
mid 55000 1.8416 0
end 55000 1.96861 63.5036
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.7146 0
beg 55000 1.8416 63.5036
mid 55000 1.96861 0
end 55000 1.58759 0
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 2.03211 0
beg 55000 1.07956 0
mid 55000 1.8416 63.5036
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 2.03211 0
beg 55000 1.96861 63.5036
mid 55000 0.698539 0
end 55000 1.96861 63.5036
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 2.03211 63.5036
beg 55000 1.8416 63.5036
mid 55000 1.33358 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 2.03211 63.5036
beg 55000 1.8416 0
mid 55000 1.58759 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 1.96861 63.5036
beg 55000 1.46058 63.5036
mid 55000 1.8416 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.58759 0
ran 55000 1.96861 0
beg 55000 1.96861 0
mid 55000 1.96861 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.58759 0
ran 55000 1.8416 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.7146 0
beg 55000 1.96861 0
mid 55000 1.58759 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.7146 63.5036
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.58759 0
end 55000 1.8416 0
not 55000 1.90511 0
inA 55000 1.96861 0
ran 55000 2.03211 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.20657 0
ran 55000 2.03211 0
beg 55000 1.96861 0
mid 55000 1.58759 0
end 55000 1.7146 63.5036
not 55000 2.03211 0
inA 55000 1.7146 63.5036
ran 55000 1.58759 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.96861 63.5036
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 2.03211 0
beg 55000 1.46058 0
mid 55000 1.8416 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.7146 63.5036
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.8416 0
end 55000 1.8416 0
not 55000 2.03211 63.5036
inA 55000 1.96861 0
ran 55000 2.03211 0
beg 55000 1.58759 63.5036
mid 55000 1.7146 63.5036
end 55000 1.46058 0
not 55000 2.03211 0
inA 55000 1.46058 0
ran 55000 1.46058 63.5036
beg 55000 1.96861 0
mid 55000 1.46058 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.96861 0
beg 55000 1.96861 0
mid 55000 1.8416 63.5036
end 55000 1.20657 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.46058 0
beg 55000 1.8416 0
mid 55000 1.8416 0
end 55000 1.8416 63.5036
not 55000 2.03211 63.5036
inA 55000 1.8416 0
ran 55000 1.8416 0
beg 55000 1.7146 0
mid 55000 1.96861 0
end 55000 1.33358 0
not 55000 2.03211 0
inA 55000 1.7146 0
ran 55000 1.90511 63.5036
beg 55000 1.58759 0
mid 55000 1.8416 63.5036
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.07956 0
ran 55000 1.90511 0
beg 55000 1.8416 63.5036
mid 55000 1.7146 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 2.03211 0
beg 55000 1.7146 0
mid 55000 1.58759 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.96861 63.5036
beg 55000 1.96861 0
mid 55000 1.58759 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.7146 0
ran 55000 2.03211 0
beg 55000 1.7146 0
mid 55000 1.8416 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.20657 0
ran 55000 1.20657 63.5036
beg 55000 1.7146 0
mid 55000 1.96861 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.58759 0
ran 55000 1.46058 0
beg 55000 1.7146 0
mid 55000 1.7146 0
end 55000 1.58759 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.90511 63.5036
beg 55000 1.96861 0
mid 55000 1.7146 0
end 55000 1.58759 0
not 55000 2.03211 63.5036
inA 55000 1.96861 0
ran 55000 1.8416 0
beg 55000 1.96861 63.5036
mid 55000 1.7146 0
end 55000 1.8416 0
not 55000 1.90511 63.5036
inA 55000 1.7146 0
ran 55000 1.96861 0
beg 55000 1.58759 0
mid 55000 1.96861 0
end 55000 1.96861 0
not 55000 1.90511 0
inA 55000 1.96861 63.5036
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.8416 0
end 55000 1.33358 0
not 55000 2.03211 0
inA 55000 1.8416 0
ran 55000 1.96861 0
beg 55000 1.96861 0
mid 55000 1.33358 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.96861 0
ran 55000 2.03211 63.5036
beg 55000 1.58759 63.5036
mid 55000 1.96861 63.5036
end 55000 1.58759 0
not 55000 2.03211 63.5036
inA 55000 1.96861 0
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.7146 0
end 55000 1.7146 0
not 55000 1.90511 0
inA 55000 1.46058 0
ran 55000 1.7146 0
beg 55000 1.46058 0
mid 55000 1.8416 63.5036
end 55000 1.8416 0
not 55000 1.90511 0
inA 55000 1.8416 0
ran 55000 2.03211 63.5036
beg 55000 1.8416 0
mid 55000 1.7146 0
end 55000 1.58759 0
not 55000 1.90511 0
inA 55000 1.8416 0
ran 55000 2.03211 0
beg 55000 1.8416 63.5036
mid 55000 1.96861 0
end 55000 1.96861 0
not 55000 2.03211 0
inA 55000 1.58759 0
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.96861 0
end 55000 1.96861 0
not 55000 2.03211 63.5036
inA 55000 1.7146 63.5036
ran 55000 2.03211 0
beg 55000 1.8416 0
mid 55000 1.7146 0
end 55000 1.7146 0
not 55000 2.03211 0
inA 55000 1.33358 0
ran 55000 2.03211 0
beg 55000 1.7146 0
mid 55000 1.20657 0
end 55000 1.8416 0
not 55000 2.03211 0
inA 55000 1.7146 0
ran 56000 1.58497 63.3989
beg 56000 0.697388 63.3989
mid 56000 1.96537 63.3989
end 56000 1.71177 0
not 56000 1.90197 63.3989
inA 56000 1.07778 0
ran 56000 1.90197 0
beg 56000 1.71177 0
mid 56000 1.71177 63.3989
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 63.3989
beg 56000 1.58497 0
mid 56000 1.20458 0
end 56000 1.96537 0
not 56000 1.90197 0
inA 56000 1.58497 0
ran 56000 1.96537 63.3989
beg 56000 1.83857 63.3989
mid 56000 1.45818 0
end 56000 1.33138 0
not 56000 2.02877 63.3989
inA 56000 1.83857 0
ran 56000 1.90197 63.3989
beg 56000 1.71177 63.3989
mid 56000 1.83857 63.3989
end 56000 1.83857 0
not 56000 1.90197 0
inA 56000 1.71177 0
ran 56000 1.90197 0
beg 56000 1.96537 0
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 63.3989
ran 56000 2.02877 0
beg 56000 1.96537 63.3989
mid 56000 1.71177 63.3989
end 56000 1.58497 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.45818 0
end 56000 1.58497 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.96537 63.3989
beg 56000 1.71177 0
mid 56000 1.83857 0
end 56000 1.58497 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 63.3989
beg 56000 1.58497 0
mid 56000 1.58497 0
end 56000 1.96537 0
not 56000 2.02877 63.3989
inA 56000 1.83857 0
ran 56000 2.02877 63.3989
beg 56000 1.96537 0
mid 56000 1.58497 63.3989
end 56000 1.58497 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.45818 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 63.3989
beg 56000 1.71177 0
mid 56000 1.83857 63.3989
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.58497 0
ran 56000 1.83857 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.20458 63.3989
not 56000 2.02877 63.3989
inA 56000 1.58497 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.83857 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.96537 63.3989
mid 56000 1.96537 63.3989
end 56000 1.71177 63.3989
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 63.3989
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 1.90197 0
inA 56000 1.83857 63.3989
ran 56000 2.02877 63.3989
beg 56000 1.83857 0
mid 56000 1.20458 0
end 56000 1.07778 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.96537 0
end 56000 1.58497 63.3989
not 56000 2.02877 0
inA 56000 1.45818 0
ran 56000 1.96537 63.3989
beg 56000 1.96537 0
mid 56000 1.83857 63.3989
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.58497 0
end 56000 1.45818 63.3989
not 56000 1.90197 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.71177 63.3989
end 56000 1.83857 63.3989
not 56000 1.90197 0
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.58497 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.58497 63.3989
beg 56000 1.71177 0
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 63.3989
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.83857 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.71177 0
beg 56000 1.45818 0
mid 56000 1.58497 0
end 56000 1.71177 63.3989
not 56000 2.02877 0
inA 56000 1.58497 63.3989
ran 56000 1.96537 63.3989
beg 56000 1.96537 0
mid 56000 1.58497 63.3989
end 56000 1.33138 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.90197 0
beg 56000 1.83857 0
mid 56000 1.96537 63.3989
end 56000 1.71177 0
not 56000 1.90197 63.3989
inA 56000 1.45818 0
ran 56000 1.83857 0
beg 56000 1.83857 0
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 1.90197 63.3989
inA 56000 1.45818 0
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.71177 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 63.3989
ran 56000 1.96537 63.3989
beg 56000 1.71177 63.3989
mid 56000 1.33138 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.07778 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.58497 0
end 56000 1.83857 0
not 56000 1.90197 0
inA 56000 1.71177 0
ran 56000 1.90197 63.3989
beg 56000 1.71177 0
mid 56000 1.83857 0
end 56000 1.58497 0
not 56000 2.02877 63.3989
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.71177 63.3989
mid 56000 1.71177 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 1.71177 0
beg 56000 1.96537 0
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.45818 0
mid 56000 1.58497 0
end 56000 1.45818 63.3989
not 56000 2.02877 0
inA 56000 1.96537 63.3989
ran 56000 1.90197 63.3989
beg 56000 1.96537 0
mid 56000 1.96537 63.3989
end 56000 1.07778 0
not 56000 2.02877 0
inA 56000 1.58497 63.3989
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.83857 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.83857 63.3989
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 1.45818 0
beg 56000 1.45818 0
mid 56000 1.58497 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.96537 63.3989
beg 56000 1.83857 63.3989
mid 56000 1.71177 0
end 56000 1.71177 0
not 56000 2.02877 63.3989
inA 56000 1.96537 0
ran 56000 1.83857 0
beg 56000 1.58497 0
mid 56000 1.96537 0
end 56000 1.71177 0
not 56000 1.90197 0
inA 56000 1.58497 63.3989
ran 56000 2.02877 63.3989
beg 56000 1.71177 63.3989
mid 56000 1.83857 0
end 56000 1.71177 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.58497 0
end 56000 1.96537 0
not 56000 1.90197 0
inA 56000 1.96537 0
ran 56000 1.71177 0
beg 56000 1.71177 0
mid 56000 1.71177 0
end 56000 1.96537 63.3989
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.58497 63.3989
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.83857 0
beg 56000 1.83857 63.3989
mid 56000 1.45818 0
end 56000 1.71177 0
not 56000 1.90197 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.58497 0
mid 56000 1.71177 0
end 56000 1.20458 63.3989
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.90197 0
beg 56000 1.96537 63.3989
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.58497 0
ran 56000 1.90197 63.3989
beg 56000 1.45818 63.3989
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.58497 0
ran 56000 1.90197 0
beg 56000 1.96537 63.3989
mid 56000 1.71177 0
end 56000 1.83857 63.3989
not 56000 2.02877 0
inA 56000 1.20458 0
ran 56000 2.02877 63.3989
beg 56000 1.96537 63.3989
mid 56000 1.71177 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.58497 0
not 56000 2.02877 0
inA 56000 1.45818 0
ran 56000 2.02877 63.3989
beg 56000 1.58497 0
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 2.02877 63.3989
inA 56000 1.58497 0
ran 56000 2.02877 0
beg 56000 1.96537 0
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.20458 63.3989
not 56000 2.02877 63.3989
inA 56000 1.96537 0
ran 56000 1.58497 0
beg 56000 1.96537 63.3989
mid 56000 1.71177 0
end 56000 1.71177 63.3989
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.96537 0
beg 56000 1.71177 63.3989
mid 56000 1.58497 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.83857 63.3989
beg 56000 1.83857 0
mid 56000 1.45818 63.3989
end 56000 1.71177 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 63.3989
beg 56000 1.83857 0
mid 56000 1.96537 0
end 56000 0.824186 0
not 56000 2.02877 63.3989
inA 56000 1.45818 63.3989
ran 56000 1.96537 63.3989
beg 56000 1.96537 0
mid 56000 1.58497 0
end 56000 1.58497 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.83857 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.96537 0
mid 56000 1.58497 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.83857 0
beg 56000 1.58497 63.3989
mid 56000 0.950984 0
end 56000 1.96537 63.3989
not 56000 1.90197 0
inA 56000 1.96537 0
ran 56000 1.90197 63.3989
beg 56000 1.96537 63.3989
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 63.3989
beg 56000 1.96537 0
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 1.90197 0
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.96537 0
mid 56000 1.83857 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.58497 0
ran 56000 1.83857 0
beg 56000 1.96537 0
mid 56000 1.58497 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.83857 63.3989
ran 56000 1.90197 63.3989
beg 56000 1.96537 63.3989
mid 56000 1.58497 0
end 56000 1.58497 0
not 56000 1.90197 0
inA 56000 1.83857 0
ran 56000 1.96537 63.3989
beg 56000 1.96537 0
mid 56000 1.71177 63.3989
end 56000 1.45818 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.71177 0
beg 56000 1.96537 0
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 1.90197 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.96537 0
beg 56000 1.96537 0
mid 56000 1.96537 0
end 56000 1.83857 0
not 56000 1.90197 63.3989
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.96537 0
mid 56000 1.83857 0
end 56000 0.950984 0
not 56000 2.02877 0
inA 56000 1.71177 0
ran 56000 1.83857 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 63.3989
inA 56000 1.71177 0
ran 56000 1.90197 63.3989
beg 56000 1.71177 63.3989
mid 56000 1.71177 0
end 56000 1.96537 0
not 56000 1.90197 0
inA 56000 1.83857 0
ran 56000 1.83857 0
beg 56000 1.96537 63.3989
mid 56000 1.96537 0
end 56000 1.58497 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.83857 0
mid 56000 1.83857 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.33138 0
ran 56000 1.90197 0
beg 56000 1.71177 0
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.71177 63.3989
ran 56000 1.71177 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.83857 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.83857 0
beg 56000 1.33138 0
mid 56000 1.96537 63.3989
end 56000 0.697388 0
not 56000 2.02877 0
inA 56000 1.96537 63.3989
ran 56000 1.90197 63.3989
beg 56000 1.83857 0
mid 56000 1.83857 0
end 56000 1.96537 0
not 56000 1.90197 0
inA 56000 1.96537 63.3989
ran 56000 1.45818 0
beg 56000 1.71177 0
mid 56000 1.96537 0
end 56000 1.96537 63.3989
not 56000 1.90197 0
inA 56000 1.71177 0
ran 56000 1.96537 63.3989
beg 56000 1.83857 0
mid 56000 1.45818 63.3989
end 56000 1.83857 63.3989
not 56000 2.02877 0
inA 56000 1.58497 63.3989
ran 56000 1.83857 0
beg 56000 1.83857 0
mid 56000 1.83857 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.33138 0
mid 56000 1.96537 0
end 56000 1.83857 63.3989
not 56000 1.90197 0
inA 56000 1.33138 0
ran 56000 2.02877 0
beg 56000 1.71177 63.3989
mid 56000 1.58497 0
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 63.3989
beg 56000 1.71177 0
mid 56000 1.83857 63.3989
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.96537 63.3989
ran 56000 1.83857 0
beg 56000 1.96537 63.3989
mid 56000 1.83857 0
end 56000 1.83857 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.96537 0
beg 56000 1.71177 0
mid 56000 1.83857 63.3989
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 1.96537 0
beg 56000 1.58497 0
mid 56000 1.83857 0
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 2.02877 0
beg 56000 1.83857 0
mid 56000 1.58497 0
end 56000 1.96537 0
not 56000 1.90197 0
inA 56000 1.96537 0
ran 56000 1.71177 63.3989
beg 56000 1.71177 0
mid 56000 1.96537 0
end 56000 1.07778 0
not 56000 2.02877 63.3989
inA 56000 1.71177 0
ran 56000 2.02877 0
beg 56000 1.58497 0
mid 56000 1.45818 63.3989
end 56000 1.71177 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 2.02877 0
beg 56000 1.71177 0
mid 56000 1.45818 0
end 56000 1.45818 63.3989
not 56000 2.02877 0
inA 56000 1.83857 0
ran 56000 1.83857 63.3989
beg 56000 1.71177 0
mid 56000 1.96537 63.3989
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.96537 0
ran 56000 1.83857 0
beg 56000 1.96537 0
mid 56000 1.83857 63.3989
end 56000 1.96537 0
not 56000 2.02877 0
inA 56000 1.83857 0
ran 57000 2.02549 126.593
beg 57000 1.96219 63.2965
mid 57000 1.709 63.2965
end 57000 1.8356 0
not 57000 2.02549 0
inA 57000 1.58241 63.2965
ran 57000 1.96219 0
beg 57000 1.709 0
mid 57000 1.709 0
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.8356 63.2965
ran 57000 1.8356 63.2965
beg 57000 1.58241 63.2965
mid 57000 1.96219 0
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.8356 63.2965
ran 57000 1.8356 63.2965
beg 57000 1.96219 0
mid 57000 1.58241 0
end 57000 1.58241 0
not 57000 2.02549 0
inA 57000 1.709 0
ran 57000 2.02549 0
beg 57000 1.709 63.2965
mid 57000 1.96219 0
end 57000 1.96219 0
not 57000 1.89889 63.2965
inA 57000 1.58241 0
ran 57000 1.45582 63.2965
beg 57000 1.45582 0
mid 57000 1.96219 0
end 57000 1.45582 0
not 57000 2.02549 0
inA 57000 1.8356 0
ran 57000 1.8356 0
beg 57000 0.569668 0
mid 57000 1.8356 0
end 57000 1.45582 0
not 57000 2.02549 0
inA 57000 1.96219 63.2965
ran 57000 1.8356 63.2965
beg 57000 1.8356 63.2965
mid 57000 1.709 63.2965
end 57000 1.8356 0
not 57000 2.02549 63.2965
inA 57000 1.709 0
ran 57000 2.02549 63.2965
beg 57000 1.709 0
mid 57000 1.32923 0
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.8356 0
ran 57000 1.58241 0
beg 57000 1.8356 0
mid 57000 1.58241 0
end 57000 1.45582 0
not 57000 2.02549 0
inA 57000 1.96219 63.2965
ran 57000 1.709 0
beg 57000 1.58241 0
mid 57000 1.709 0
end 57000 1.8356 0
not 57000 1.89889 0
inA 57000 1.96219 0
ran 57000 1.58241 0
beg 57000 1.96219 0
mid 57000 1.8356 0
end 57000 1.709 0
not 57000 2.02549 0
inA 57000 1.8356 0
ran 57000 2.02549 0
beg 57000 1.58241 0
mid 57000 1.8356 0
end 57000 1.709 0
not 57000 1.89889 0
inA 57000 1.58241 0
ran 57000 2.02549 63.2965
beg 57000 1.709 0
mid 57000 1.8356 63.2965
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.45582 0
ran 57000 1.96219 0
beg 57000 1.96219 63.2965
mid 57000 1.8356 0
end 57000 1.8356 0
not 57000 2.02549 0
inA 57000 1.8356 0
ran 57000 2.02549 0
beg 57000 1.8356 0
mid 57000 1.96219 0
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.709 0
ran 57000 2.02549 63.2965
beg 57000 1.8356 63.2965
mid 57000 1.32923 0
end 57000 1.58241 0
not 57000 1.89889 0
inA 57000 1.96219 0
ran 57000 1.96219 0
beg 57000 1.58241 0
mid 57000 1.709 63.2965
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.96219 0
ran 57000 1.89889 63.2965
beg 57000 1.96219 0
mid 57000 1.58241 0
end 57000 1.58241 0
not 57000 2.02549 0
inA 57000 1.96219 0
ran 57000 1.96219 0
beg 57000 1.96219 63.2965
mid 57000 1.709 0
end 57000 1.96219 0
not 57000 2.02549 0
inA 57000 1.709 0
ran 57000 1.89889 0
beg 57000 1.8356 0
mid 57000 1.8356 0
